text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
"Mình có mua áo ở shop 1 lần r, đợt trước vải áo đẹp nhưng bây giờ mỏng hơn ạ","mình có mua áo ở shop 1 lần rồi , đợt trước vải áo đẹp nhưng bây_giờ mỏng hơn ạ",5,tích cực,"mình có mua áo ở shop 1 lần rồi , đợt trước vải áo đẹp nhưng bây_giờ mỏng hơn ạ","mình có mua áo ở shop 1 lần rồi , đợt trước vải áo đẹp nhưng bây_giờ mỏng hơn ạ"
Áo quá xức xắc quá xinh qua đẹp ạ. Chất vải okela với giá tiền hihiji,áo quá xức xắc quá xinh_qua đẹp ạ . chất_lượng vải okela với giá tiền hihiji,5,tích cực,áo quá xức xắc quá xinh_qua đẹp ạ . chất_lượng vải okela với giá tiền hihiji,áo quá x@@ ức xắc quá xinh_@@ qua đẹp ạ . chất_lượng vải ok@@ ela với giá tiền hi@@ hi@@ ji
Áo chất liệu khá ổn giao hàng nhanh tui thấy tất cả ổn ổnnnnnn nhe,áo chất_lượng liệu khá ổn giao hàng nhanh tui thấy tất_cả ổn ổn nhe,5,tích cực,áo chất_lượng_liệu khá ổn giao hàng nhanh tui thấy tất_cả ổn ổn nhe,áo chất_lượng liệu khá ổn giao hàng nhanh tui thấy tất_cả ổn ổn nhe
"Chất liệu:cotton Màu sắc:trắng Đúng với mô tả:đungs Áo ok nên mua vải dày dặn, form ok","chất_lượng liệu cotton màu_sắc trắng đúng với mô_tả đungs áo_ok nên mua vải dày_dặn , form ok",5,tích cực,"chất_lượng_liệu cotton màu_sắc trắng đúng với mô_tả đungs áo_ok nên mua vải dày_dặn , form ok","chất_lượng liệu cotton màu_sắc trắng đúng với mô_tả đu@@ ngs áo_@@ ok nên mua vải dày_dặn , form ok"
"Mua lần 2 vải đẹp êm, giá cả hợp lý giao hàng nhanh ok lắm shop oi","mua lần 2 vải đẹp êm , giá_cả hợp_lý giao hàng nhanh_ok lắm shop oi",5,tích cực,"mua lần 2 vải đẹp êm , giá_cả hợp_lý giao hàng nhanh_ok lắm shop oi","mua lần 2 vải đẹp êm , giá_cả hợp_lý giao hàng nh@@ anh_@@ ok lắm shop oi"
Áo vải cũng dày mà có lẻ giặt sẽ nhanh giãn nhưngnhinf chung chất lượng phù hợp vớ giâ tiền nên ko đòi bỏi,áo vải cũng dày mà có lẻ_giặt sẽ nhanh giãn nhưngnhinf chung chất_lượng lượng phù_hợp vớ giâ tiền nên không đòi bỏi,5,tích cực,áo vải cũng dày mà có lẻ_giặt sẽ nhanh giãn nhưngnhinf chung chất_lượng_lượng phù_hợp vớ giâ tiền nên không đòi bỏi,áo vải cũng dày mà có l@@ ẻ_@@ giặt sẽ nhanh giãn như@@ ng@@ nh@@ in@@ f chung chất_lượng lượng phù_hợp vớ gi@@ â tiền nên không đòi b@@ ỏi
Đồ siêu đẹp vải mềm còn thơm nữa mọi người cứ yên tâm mua nhaa,đồ siêu_đẹp vải mềm còn thơm nữa mọi người cứ yên_tâm mua nhaa,5,tích cực,đồ siêu_đẹp vải mềm còn thơm nữa mọi người cứ yên_tâm mua nhaa,đồ siêu_@@ đẹp vải mềm còn thơm nữa mọi người cứ yên_tâm mua nh@@ aa
Chất liệu:cotton dày dặn Màu sắc:trăng Đúng với mô tả:rất đúng mới mô tả Rất thích sản phẩm này 🫰🏻,chất_lượng liệu cotton_dày dặn màu_sắc trăng đúng với mô_tả rất đúng mới mô_tả rất thích sản_phẩm này,5,tích cực,chất_lượng_liệu cotton_dày dặn màu_sắc_trăng đúng với mô_tả rất đúng mới mô_tả rất thích sản_phẩm này,chất_lượng liệu co@@ t@@ ton_@@ dày dặn màu_sắc trăng đúng với mô_tả rất đúng mới mô_tả rất thích sản_phẩm này
"chất liệu mềm dày dặn, co dãn thoải mái. Mặc lên đúng form. Ok .","chất_lượng liệu mềm dày_dặn , co_dãn thoải_mái . mặc lên đúng form . ok .",5,tích cực,"chất_lượng_liệu mềm_dày_dặn , co_dãn thoải_mái . mặc lên đúng form . ok .","chất_lượng liệu mềm dày_dặn , c@@ o_d@@ ãn thoải_mái . mặc lên đúng form . ok ."
"Đây là áo mua lần thứ nhất, vải dày, màu vải khá sạch sẽ. Nên mua.","đây là áo mua lần thứ nhất , vải dày , màu vải khá sạch_sẽ . nên mua .",5,tích cực,"đây là áo mua lần thứ nhất , vải dày , màu vải khá sạch_sẽ . nên mua .","đây là áo mua lần thứ nhất , vải dày , màu vải khá sạch_sẽ . nên mua ."
"Hình ảnh chỉ mang tính chất minh hoạ. Sản phẩm đẹp, giao hàng nhanh, đóng gói kĩ","hình_ảnh chỉ mang tính_chất_lượng minh_họa . sản_phẩm đẹp , giao hàng nhanh , đóng_gói kĩ",5,tích cực,"hình_ảnh chỉ mang tính_chất_lượng minh_họa . sản_phẩm đẹp , giao hàng nhanh , đóng_gói kĩ","hình_ảnh chỉ mang tính_@@ chất_lượng minh_@@ họ@@ a . sản_phẩm đẹp , giao hàng nhanh , đóng_gói kĩ"
Giao hàng nhanh 2 ngày là nhận được rồi áo thì thơm xỉu luôn,giao hàng nhanh 2 ngày là nhận được rồi áo thì thơm_xỉu luôn,5,tích cực,giao hàng nhanh 2 ngày là nhận được rồi áo thì thơm_xỉu luôn,giao hàng nhanh 2 ngày là nhận được rồi áo thì thơm_@@ xỉu luôn
áo dày dặn đẹp lắm nha mọi người chất cũng ổn áp giao hàng nhanh,áo dày dặn đẹp lắm nha mọi người chất_lượng cũng ổn_áp giao hàng nhanh,5,tích cực,áo dày dặn đẹp lắm nha mọi người chất_lượng cũng ổn_áp giao hàng nhanh,áo dày dặn đẹp lắm nha mọi người chất_lượng cũng ổn_@@ áp giao hàng nhanh
Áo đẹp nha mà mình quên chuip lại rồi :))) vải mát mịn mặc thoải mái á,áo đẹp_nha mà mình quên chuip lại rồi vải mát mịn mặc thoải_mái á,5,tích cực,áo đẹp_nha mà mình quên chuip lại rồi vải mát mịn mặc thoải_mái á,áo đẹp_@@ nha mà mình quên chu@@ i@@ p lại rồi vải mát mịn mặc thoải_mái á
"Áo vải đẹp , đúng như hình dưới 70kg đặt size M mặc fit , muốn to thì đặt L oversize","áo vải đẹp , đúng như hình dưới 70 kg đặt kích_cỡ mình mặc fit , muốn to thì đặt l oversize",5,tích cực,"áo vải đẹp , đúng như hình dưới 70 kg đặt kích_cỡ mình mặc fit , muốn to thì đặt l oversize","áo vải đẹp , đúng như hình dưới 70 kg đặt kích_cỡ mình mặc fit , muốn to thì đặt l over@@ size"
Áo đẹp.chất vải dày dặn .thơm nữa..shop giao hàng nhanh.ok shop nha.sẽ ủng hộ nữa,áo đẹp . chất_lượng vải dày_dặn . thơm nữa . shop giao hàng nhanh.ok shop_nha . sẽ ủng_hộ nữa,5,tích cực,áo đẹp . chất_lượng vải dày_dặn . thơm nữa . shop giao hàng nhanh.ok shop_nha . sẽ ủng_hộ nữa,áo đẹp . chất_lượng vải dày_dặn . thơm nữa . shop giao hàng nhanh@@ .@@ ok sho@@ p_@@ nha . sẽ ủng_hộ nữa
Màu sắc:trắng Chất liệu:cotton Đúng với mô tả:đúng với mô tả Áo đẹp. Chất không mỏng đâu. Nên mua nhe mng,màu_sắc trắng chất_lượng liệu cotton đúng với mô_tả đúng với mô_tả áo đẹp . chất_lượng không mỏng đâu . nên mua nhe mọi người,5,tích cực,màu_sắc trắng chất_lượng_liệu cotton đúng với mô_tả đúng với mô_tả áo đẹp . chất_lượng không mỏng đâu . nên mua nhe mọi người,màu_sắc trắng chất_lượng liệu cotton đúng với mô_tả đúng với mô_tả áo đẹp . chất_lượng không mỏng đâu . nên mua nhe mọi người
"Áo đen đẹp , áo trắng vải hơi mỏng , nhăn. 1m67 nặng 54kg mặc size L thoải mái . Shop nhiệt tình, video mang tc nhận xu","áo đen đẹp , áo trắng vải hơi mỏng , nhăn . 1 m67 nặng 54 kg mặc_kích_cỡ l thoải_mái . shop nhiệt_tình , video mang tc nhận xu",5,tích cực,"áo đen đẹp , áo trắng vải hơi mỏng , nhăn . 1 m67 nặng 54 kg mặc_kích_cỡ l thoải_mái . shop nhiệt_tình , video mang tc nhận xu","áo đen đẹp , áo trắng vải hơi mỏng , nhăn . 1 m@@ 67 nặng 54 kg mặc_@@ kích_cỡ l thoải_mái . shop nhiệt_tình , video mang t@@ c nhận xu"
"Màu sắc:ok Đúng với mô tả:ok Chất liệu:ok Áo đẹp, chất vải xịn, mua nhiều màu để còn thay đổi. Okkkkkkkk","màu_sắc ok đúng với mô_tả ok chất_lượng liệu ok áo đẹp , chất_lượng vải xịn , mua nhiều màu để còn thay_đổi . ok",5,tích cực,"màu_sắc ok đúng với mô_tả ok chất_lượng_liệu ok áo đẹp , chất_lượng vải xịn , mua nhiều màu để còn thay_đổi . ok","màu_sắc ok đúng với mô_tả ok chất_lượng liệu ok áo đẹp , chất_lượng vải xịn , mua nhiều màu để còn thay_đổi . ok"
"hàng giao nhanh, chất vải rất đẹp, rất thơm ........ ưng","hàng giao nhanh , chất_lượng vải rất đẹp , rất thơm . ưng",5,tích cực,"hàng giao nhanh , chất_lượng vải rất đẹp , rất thơm . ưng","hàng giao nhanh , chất_lượng vải rất đẹp , rất thơm . ưng"
"Giao hành nhanh, áo chất vải oke, mua cho anh bồ m74 70kg nên đặt size L oke nha","giao_hành nhanh , áo chất_lượng vải oke , mua cho anh bồ_m74 70 kg nên đặt kích_cỡ l oke nha",5,tích cực,"giao_hành nhanh , áo chất_lượng vải oke , mua cho anh bồ_m74 70 kg nên đặt kích_cỡ l oke nha","giao_@@ hành nhanh , áo chất_lượng vải o@@ ke , mua cho anh bồ@@ _m@@ 74 70 kg nên đặt kích_cỡ l o@@ ke nha"
"Ao dep Có cảm nhận riêng là: áo màu đen - in nhầm size, M mà thành L. So sánh với M màu trắng, đúng size thì thấy áo nhầm mạc đó to hơn nhiều. Mn lưu ý. Tuy nhiên rẻ hơn chút","ao dep có cảm_nhận riêng là áo màu đen in nhầm kích_cỡ , mình mà thành l . so_sánh với mình màu trắng , đúng kích_cỡ thì thấy áo nhầm_mạc đó to hơn nhiều . mọi người lưu_ý . tuy_nhiên rẻ hơn chút",5,tích cực,"ao dep có cảm_nhận riêng là áo màu đen in nhầm kích_cỡ , mình mà thành l . so_sánh với mình màu trắng , đúng kích_cỡ thì thấy áo nhầm_mạc đó to hơn nhiều . mọi người lưu_ý . tuy_nhiên rẻ hơn chút","ao dep có cảm_nhận riêng là áo màu đen in nhầm kích_cỡ , mình mà thành l . so_sánh với mình màu trắng , đúng kích_cỡ thì thấy áo nh@@ ầm_@@ mạc đó to hơn nhiều . mọi người lưu_ý . tuy_nhiên rẻ hơn chút"
Sản phẩm khá ok mặc phối vs áo jean mà đặt lố size mất nhưng ok dc,sản_phẩm khá ok mặc_phối với áo_jean mà đặt lố_kích_cỡ mất nhưng ok được,5,tích cực,sản_phẩm khá ok_mặc_phối với áo_jean mà đặt lố_kích_cỡ mất nhưng ok được,sản_phẩm khá ok mặc_@@ phối với áo_@@ jean mà đặt l@@ ố_@@ kích_cỡ mất nhưng ok được
"Áo đúng với ảnh, còn có mùi thơm nữa, 10đ nha giao hàng cũng nhanh","áo đúng với ảnh , còn có mùi thơm nữa , 10 đ nha giao hàng cũng nhanh",5,tích cực,"áo đúng với ảnh , còn có mùi thơm nữa , 10 đ nha giao hàng cũng nhanh","áo đúng với ảnh , còn có mùi thơm nữa , 10 đ nha giao hàng cũng nhanh"
Đã mua của shop nhiều lần Chất lượng sản phẩm tốt Sẽ ủng hộ shop lần sau,đã mua của shop nhiều lần chất_lượng lượng sản_phẩm tốt sẽ ủng_hộ shop lần sau,5,tích cực,đã mua của shop nhiều lần chất_lượng_lượng sản_phẩm tốt sẽ ủng_hộ shop lần sau,đã mua của shop nhiều lần chất_lượng lượng sản_phẩm tốt sẽ ủng_hộ shop lần sau
Chất liệu:thun Màu sắc:trắng Đúng với mô tả:ok Áo thun trắng sáng chói loá luôn ạ. Đẹp xức sắc. Mặc vừa y,chất_lượng liệu thun màu_sắc trắng đúng với mô_tả ok áo thun trắng sáng chói lóa luôn ạ . đẹp xức_sắc . mặc vừa y,5,tích cực,chất_lượng_liệu thun màu_sắc trắng đúng với mô_tả ok áo thun trắng sáng chói lóa luôn ạ . đẹp xức_sắc . mặc vừa y,chất_lượng liệu thun màu_sắc trắng đúng với mô_tả ok áo thun trắng sáng chói ló@@ a luôn ạ . đẹp x@@ ức_@@ sắc . mặc vừa y
Giao hàng khá nhanh! Chất liệu ok! Phù hợp giá tiền ! Sẽ ủng hộ tiếp,giao hàng khá nhanh ! chất_lượng liệu ok ! phù_hợp giá tiền ! sẽ ủng_hộ tiếp,5,tích cực,giao hàng khá nhanh ! chất_lượng_liệu ok ! phù_hợp giá tiền ! sẽ ủng_hộ tiếp,giao hàng khá nhanh ! chất_lượng liệu ok ! phù_hợp giá tiền ! sẽ ủng_hộ tiếp
"Hình ảnh mang tính chất nhận xu, hàng giao đúng ngày, áo k mỏng cũng k dày, tạm ổn, có điều tay hơi ngắn","hình_ảnh mang tính_chất_lượng nhận xu , hàng giao đúng ngày , áo không mỏng cũng không dày , tạm ổn , có_điều tay hơi ngắn",5,tích cực,"hình_ảnh mang tính_chất_lượng nhận xu , hàng giao đúng ngày , áo không mỏng cũng không dày , tạm ổn , có_điều tay hơi ngắn","hình_ảnh mang tính_@@ chất_lượng nhận xu , hàng giao đúng ngày , áo không mỏng cũng không dày , tạm ổn , có_điều tay hơi ngắn"
Sản phẩm chất lượng. Giao hàng siêu nhanh. Đóng gói ok. Cám ơn shop rất nhiều,sản_phẩm chất_lượng lượng . giao hàng siêu nhanh . đóng_gói ok . cám_ơn shop rất nhiều,5,tích cực,sản_phẩm chất_lượng_lượng . giao hàng siêu nhanh . đóng_gói ok . cám_ơn shop rất nhiều,sản_phẩm chất_lượng lượng . giao hàng siêu nhanh . đóng_gói ok . cám_ơn shop rất nhiều
"Màu sắc:trawngs Chất liệu:vải Đúng với mô tả:đúng Đẹp nha, vải đẹp nha. Giao nhanhh okokokokok","màu_sắc trawngs chất_lượng liệu vải đúng với mô_tả đúng đẹp_nha , vải đẹp_nha . giao nhanhh okokokokok",5,tích cực,"màu_sắc trawngs chất_lượng_liệu vải đúng với mô_tả đúng đẹp_nha , vải đẹp_nha . giao nhanhh okokokokok","màu_sắc tra@@ w@@ ngs chất_lượng liệu vải đúng với mô_tả đúng đẹp_@@ nha , vải đẹp_@@ nha . giao nhanh@@ h o@@ ko@@ ko@@ ko@@ ko@@ k"
Chất áo đẹp lắm nha mọi người. Áo có mùi thơm nhẹ của giấy thơm hay sao ý,chất_lượng áo đẹp lắm nha mọi người . áo có mùi thơm nhẹ của giấy thơm hay sao ý,5,tích cực,chất_lượng áo đẹp lắm nha mọi người . áo có mùi thơm nhẹ của giấy thơm hay sao ý,chất_lượng áo đẹp lắm nha mọi người . áo có mùi thơm nhẹ của giấy thơm hay sao ý
Áo đẹp nha 1m65 44kgsize L vừa đẹp dài chùm mông tay lỡ xinh cực,áo đẹp nha 1 m65 44 kgsize_l vừa đẹp dài chùm mông tay lỡ xinh_cực,5,tích cực,áo đẹp nha 1 m65 44 kgsize_l vừa đẹp dài chùm mông tay lỡ xinh_cực,áo đẹp nha 1 m@@ 65 44 k@@ g@@ si@@ ze_@@ l vừa đẹp dài chùm mông tay lỡ xinh_@@ cực
vải cũng ổn cứng hơi mỏng xù lông nhiều nha mà giá rẻ thì chất lượng thế thoi,vải cũng ổn cứng hơi mỏng xù_lông nhiều nha mà giá rẻ thì chất_lượng lượng thế thoi,5,tích cực,vải cũng ổn cứng hơi mỏng_xù_lông nhiều nha mà giá rẻ thì chất_lượng_lượng thế thoi,vải cũng ổn cứng hơi mỏng x@@ ù_l@@ ông nhiều nha mà giá rẻ thì chất_lượng lượng thế thoi
"Giao hàng nhanh chóng, đóng gói cẩn thận, video và hình ảnh mang tính chất nhận xu, chất vải dày dặn","giao hàng nhanh_chóng , đóng_gói cẩn_thận , video và hình_ảnh mang tính_chất_lượng nhận xu , chất_lượng vải dày dặn",5,tích cực,"giao hàng nhanh_chóng , đóng_gói_cẩn_thận , video và hình_ảnh mang tính_chất_lượng nhận xu , chất_lượng vải dày dặn","giao hàng nhanh_chóng , đóng_gói cẩn_thận , video và hình_ảnh mang tính_@@ chất_lượng nhận xu , chất_lượng vải dày dặn"
Áo to quá huhuhuhuhuhu nhưng chất dày ship nhanh đóng gói cẩn thận Lần sau sẽ ủng hộ,áo to quá huhuhuhuhuhu nhưng chất_lượng dày ship nhanh đóng_gói cẩn_thận lần sau sẽ ủng_hộ,5,tích cực,áo to quá huhuhuhuhuhu nhưng chất_lượng dày ship nhanh đóng_gói cẩn_thận lần sau sẽ ủng_hộ,áo to quá hu@@ hu@@ hu@@ hu@@ hu@@ hu nhưng chất_lượng dày ship nhanh đóng_gói cẩn_thận lần sau sẽ ủng_hộ
"áo rất xinh, form đẹp, vải dày nhưng mặt mát nha, màu trắng mỏng hơn màu đen xí","áo rất xinh , form đẹp , vải dày nhưng mặt mát_nha , màu trắng mỏng hơn màu đen_xí",5,tích cực,"áo rất xinh , form đẹp , vải dày nhưng mặt mát_nha , màu trắng mỏng hơn màu đen_xí","áo rất xinh , form đẹp , vải dày nhưng mặt mát_@@ nha , màu trắng mỏng hơn màu đen_@@ xí"
Hình ảnh chỉ mang tính nhận xu Giao hàng nhanh đóng gói kỹ chất vải đẹp,hình_ảnh chỉ mang tính nhận xu giao hàng nhanh đóng_gói kỹ chất_lượng vải đẹp,5,tích cực,hình_ảnh chỉ mang tính nhận xu giao hàng nhanh đóng_gói kỹ chất_lượng vải đẹp,hình_ảnh chỉ mang tính nhận xu giao hàng nhanh đóng_gói kỹ chất_lượng vải đẹp
Áo đẹp. Chất lượng tốt phù hợp với giá tiền. Thời gian giao hàng nhanh. Cảm ơn shop,áo đẹp . chất_lượng lượng tốt phù_hợp với giá tiền . thời_gian giao hàng nhanh . cảm_ơn shop,5,tích cực,áo đẹp . chất_lượng lượng tốt phù_hợp với giá tiền . thời_gian giao hàng nhanh . cảm_ơn shop,áo đẹp . chất_lượng lượng tốt phù_hợp với giá tiền . thời_gian giao hàng nhanh . cảm_ơn shop
Màu sắc:trắng Chất liệu:vải coton Đúng với mô tả:hàng dẹp Mình mua hàng ở đây củng nhiều rồi lần nào củng ưng hết,màu_sắc trắng chất_lượng liệu vải coton đúng với mô_tả hàng dẹp mình mua hàng ở đây củng_nhiều rồi lần nào củng_ưng hết,5,tích cực,màu_sắc trắng chất_lượng_liệu vải coton đúng với mô_tả hàng dẹp mình mua hàng ở đây củng_nhiều rồi lần nào củng_ưng hết,màu_sắc trắng chất_lượng liệu vải co@@ ton đúng với mô_tả hàng dẹp mình mua hàng ở đây củng_@@ nhiều rồi lần nào củng_@@ ưng hết
hình ảnh mang tc minh hoạ áo rất đẹp và thơm nhé shop rất nhiệt tình,hình_ảnh mang tc_minh họa áo rất đẹp và thơm nhé shop rất nhiệt_tình,5,tích cực,hình_ảnh mang tc_minh họa áo rất đẹp và thơm nhé shop rất nhiệt_tình,hình_ảnh mang t@@ c_@@ minh họ@@ a áo rất đẹp và thơm nhé shop rất nhiệt_tình
"Áo rất đẹp luôn ấy ạ Giao hàng nhanh, đóng gói chắc chắn Mọi người nên mua ạ","áo rất đẹp luôn ấy ạ giao hàng nhanh , đóng_gói chắc_chắn mọi người nên mua ạ",5,tích cực,"áo rất đẹp luôn ấy ạ giao hàng nhanh , đóng_gói_chắc_chắn mọi người nên mua ạ","áo rất đẹp luôn ấy ạ giao hàng nhanh , đóng_gói chắc_chắn mọi người nên mua ạ"
Chất liệu:thun Màu sắc:trắng Đúng với mô tả:đúng Áo thun trơn kirkland unisex oversize nam nữ,chất_lượng liệu thun màu_sắc trắng đúng với mô_tả đúng áo_thun trơn kirkland unisex oversize nam_nữ,5,tích cực,chất_lượng_liệu thun màu_sắc trắng đúng với mô_tả đúng áo_thun trơn kirkland unisex oversize nam_nữ,chất_lượng liệu thun màu_sắc trắng đúng với mô_tả đúng á@@ o_th@@ un trơn kir@@ k@@ land un@@ is@@ ex over@@ size nam_nữ
"giao hàng nhanh , chất áo xịn vãii lun mà hong có chụp dc:<<<<<","giao hàng nhanh , chất_lượng áo xịn vãii luôn mà hong có chụp được",5,tích cực,"giao hàng nhanh , chất_lượng áo xịn vãii luôn mà hong có chụp được","giao hàng nhanh , chất_lượng áo xịn vã@@ ii luôn mà hong có chụp được"
"Sản phẩm đẹp,chất lượng tốt.rất đáng tiền.shiper giao hàng nhiệt tinh dễ thươngggg","sản_phẩm đẹp , chất_lượng lượng tốt . rất đáng tiền . shiper giao hàng nhiệt_tinh dễ_thương",5,tích cực,"sản_phẩm đẹp , chất_lượng_lượng tốt . rất đáng tiền . shiper giao hàng nhiệt_tinh dễ_thương","sản_phẩm đẹp , chất_lượng lượng tốt . rất đáng tiền . shi@@ per giao hàng nhiệ@@ t_tinh dễ_thương"
Mua đủ màu luôn rồi nên giờ không biết đánh giá gì. Giờ muốn mua áo thun trơn là ghé shop này mua thôi.,mua đủ màu luôn rồi nên giờ không biết đánh_giá gì . giờ muốn mua áo thun trơn là ghé shop này mua thôi .,5,tích cực,mua đủ màu luôn rồi nên giờ không biết đánh_giá gì . giờ muốn mua áo thun trơn là ghé shop này mua thôi .,mua đủ màu luôn rồi nên giờ không biết đánh_giá gì . giờ muốn mua áo thun trơn là ghé shop này mua thôi .
Màu sắc:xanh đen Chất liệu:cotton Đúng với mô tả:10/10 xịn lắm mọi người ơi bận thích vãi chất vãi xịn giao hàng nhanh,màu_sắc xanh đen chất_lượng liệu cotton đúng với mô_tả 10 10 xịn lắm mọi người ơi bận thích vãi chất_lượng vãi xịn giao hàng nhanh,5,tích cực,màu_sắc xanh đen chất_lượng_liệu cotton đúng với mô_tả 10 10 xịn lắm mọi người ơi bận thích vãi chất_lượng vãi xịn giao hàng nhanh,màu_sắc xanh đen chất_lượng liệu cotton đúng với mô_tả 10 10 xịn lắm mọi người ơi bận thích vãi chất_lượng vãi xịn giao hàng nhanh
"Vải dày dặn, form thoải mái, giá tốt, giao nhanh và đóng gói cẩn thận và đẹp.","vải dày_dặn , form thoải_mái , giá tốt , giao nhanh và đóng_gói cẩn_thận và đẹp .",5,tích cực,"vải dày_dặn , form thoải_mái , giá tốt , giao nhanh và đóng_gói_cẩn_thận và đẹp .","vải dày_dặn , form thoải_mái , giá tốt , giao nhanh và đóng_gói cẩn_thận và đẹp ."
"Đúng với mô tả:yes Áo đẹp, vải mặc không nóng và size L mặc rộng rãi thoải mái","đúng với mô_tả yes áo đẹp , vải mặc không nóng và kích_cỡ l mặc rộng_rãi thoải_mái",5,tích cực,"đúng với mô_tả yes áo đẹp , vải mặc không nóng và kích_cỡ l mặc rộng_rãi thoải_mái","đúng với mô_tả yes áo đẹp , vải mặc không nóng và kích_cỡ l mặc rộng_rãi thoải_mái"
"Giao hàng nhanh, đóng gói cẩn thận, chất vải k dày, tạm ổn trong tầm giá","giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng vải không dày , tạm ổn trong tầm giá",5,tích cực,"giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng vải không dày , tạm ổn trong tầm giá","giao hàng nhanh , đóng_gói cẩn_thận , chất_lượng vải không dày , tạm ổn trong tầm giá"
Chất liệu:mát Màu sắc:đen/trắng Đúng với mô tả:đúng áo ok nha mn chất cũng đẹp nhưng chiếc trắng cổ áo nhìn hơi điêu,chất_lượng liệu mát màu_sắc đen trắng đúng với mô_tả đúng áo ok_nha mọi người chất_lượng cũng đẹp nhưng chiếc trắng cổ_áo nhìn hơi điêu,5,tích cực,chất_lượng_liệu mát_màu_sắc đen_trắng đúng với mô_tả đúng áo_ok_nha mọi người chất_lượng cũng đẹp nhưng chiếc trắng cổ_áo nhìn hơi điêu,chất_lượng liệu mát màu_sắc đen trắng đúng với mô_tả đúng áo ok@@ _nh@@ a mọi người chất_lượng cũng đẹp nhưng chiếc trắng cổ_@@ áo nhìn hơi điêu
áo okela phù hợp giá tiền nha nên mua nha mọi ngừi ưi ship nhanh lém,áo okela phù_hợp giá tiền nha nên mua nha mọi ngừi ưi ship nhanh lém,5,tích cực,áo okela phù_hợp giá tiền nha nên mua nha mọi ngừi ưi ship nhanh lém,áo ok@@ ela phù_hợp giá tiền nha nên mua nha mọi ng@@ ừ@@ i ư@@ i ship nhanh l@@ ém
"Vải không quá dày cũng không quá mỏng hơi cứng, không biết giặt đi có hết không, nhưng được cái from đẹp chuẩn, ôm cổ nên rất thích, sẽ ủng hộ shop nhiều nữa.","vải không quá dày cũng không quá mỏng hơi cứng , không biết giặt đi có hết không , nhưng được_cái from đẹp chuẩn , ôm cổ nên rất thích , sẽ ủng_hộ shop nhiều nữa .",5,tích cực,"vải không quá dày cũng không quá mỏng hơi cứng , không biết giặt đi có hết không , nhưng được_cái from đẹp chuẩn , ôm cổ nên rất thích , sẽ ủng_hộ shop nhiều nữa .","vải không quá dày cũng không quá mỏng hơi cứng , không biết giặt đi có hết không , nhưng được_cái from đẹp chuẩn , ôm cổ nên rất thích , sẽ ủng_hộ shop nhiều nữa ."
"Giao hàng nhanh, áo chất ok so với giá. Áo fom rộng nên mọi người đặt hàng để ý","giao hàng nhanh , áo chất_lượng ok so với giá . áo fom rộng nên mọi người đặt_hàng để_ý",5,tích cực,"giao hàng nhanh , áo chất_lượng ok so với giá . áo fom rộng nên mọi người đặt_hàng để_ý","giao hàng nhanh , áo chất_lượng ok so với giá . áo f@@ om rộng nên mọi người đặt_hàng để_ý"
"Chất liệu:đẹp Màu sắc:trắng Đúng với mô tả:đúng mẫu, Giao hàng đúng nhanh luôn má, shop uy tính","chất_lượng liệu đẹp màu_sắc trắng đúng với mô_tả đúng mẫu , giao hàng đúng nhanh luôn má , shop uy_tính",5,tích cực,"chất_lượng_liệu đẹp màu_sắc trắng đúng với mô_tả đúng mẫu , giao hàng đúng nhanh luôn má , shop uy_tính","chất_lượng liệu đẹp màu_sắc trắng đúng với mô_tả đúng mẫu , giao hàng đúng nhanh luôn má , shop uy@@ _tính"
"Màu sắc:trắng tinh luôn Đúng với mô tả:tư vấn sz chuần Chất liệu:vải đẹp, mềm, mịn, dày dặn Áo đẹp nên mua.","màu_sắc trắng_tinh luôn đúng với mô_tả tư_vấn kích_cỡ chuần chất_lượng liệu vải đẹp , mềm , mịn , dày_dặn áo đẹp nên mua .",5,tích cực,"màu_sắc trắng_tinh luôn đúng với mô_tả tư_vấn kích_cỡ chuần chất_lượng_liệu vải đẹp , mềm , mịn , dày_dặn áo đẹp nên mua .","màu_sắc trắng_tinh luôn đúng với mô_tả tư_vấn kích_cỡ chu@@ ần chất_lượng liệu vải đẹp , mềm , mịn , dày_dặn áo đẹp nên mua ."
"Chất lượng tốt, giao hàng nhanh, giá cả phù hợp, nên mua nhé,,","chất_lượng lượng tốt , giao hàng nhanh , giá_cả phù_hợp , nên mua nhé ,",5,tích cực,"chất_lượng lượng tốt , giao hàng nhanh , giá_cả phù_hợp , nên mua nhé ,","chất_lượng lượng tốt , giao hàng nhanh , giá_cả phù_hợp , nên mua nhé ,"
"Vải oke lắm mọi người, không quá dày không quá mỏng trai gái mặt đều đẹp nè. Mình mua thử xem oke mua tiếp nè 🤣","vải oke lắm mọi người , không quá dày không quá mỏng trai_gái mặt đều đẹp nè . mình mua thử xem oke mua tiếp nè",5,tích cực,"vải oke lắm mọi người , không quá dày không quá mỏng trai_gái_mặt đều đẹp nè . mình mua thử xem oke mua tiếp nè","vải o@@ ke lắm mọi người , không quá dày không quá mỏng trai_gái mặt đều đẹp nè . mình mua thử xem o@@ ke mua tiếp nè"
